"Артикул";"Бренд";"Коллекция";"Производство";"Цвет";"Материал";"Основа";"Ширина рулона (м)";"Длина рулона";"Рисунок";"Цена";"Рулон";"img"
"52412 СС";"ProSpero";"Hudson Collection";"США";"Кремовые, Розовые, Лиловые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";;"2500";"Рулон";"/upload/resize_cache/iblock/430/480_480_240cd750bba9870f18aada2478b24840a/430c52284c8a47f967bcc05ad168c443.jpg"
"5242";"Jannelli & Volpi (J&V)";"J&V 131 Denim";"Италия";"Фиолетовые, Сливовые, Сиреневые";"Виниловые";"Бумага";"0,7, Узкие";"10,05";"Под ткань";"390";"Рулон";"/upload/resize_cache/iblock/e79/480_480_240cd750bba9870f18aada2478b24840a/e79817a7de6bdfd8d492e23bc95882e5.jpg"
"524215";"Rasch";"Crispy Paper";"Германия";;"Виниловые";"Флизелин";"0,53, Узкие";"10,05";;"1500";"Рулон";"/upload/resize_cache/iblock/2eb/480_480_240cd750bba9870f18aada2478b24840a/2eb97cb83ad6f23869cc7008dba21e54.png"
"5241";"Zambaiti";"Mini Classic (52 серия)";"Италия";"Жемчужные, Ванильные, Серебристые";"Виниловые";"Бумага";"0,53, Узкие";"10,05";"Листья, Растительность";"2500";"Рулон";"/upload/resize_cache/iblock/d6d/480_450_240cd750bba9870f18aada2478b24840a/d6d2382cbcf8a7cf341d4bf61f26ec42.png"
"524222";"Rasch";"Crispy Paper";"Германия";;"Виниловые";"Флизелин";"0,53, Узкие";"10,05";;"1500";"Рулон";"/upload/resize_cache/iblock/bad/480_480_240cd750bba9870f18aada2478b24840a/bada4ffca10eea04e8e8283a50321979.png"
"524314";"Rasch";"Crispy Paper";"Германия";;"Виниловые";"Флизелин";"0,53, Узкие";"10,05";;"1500";"Рулон";"/upload/resize_cache/iblock/08e/480_480_240cd750bba9870f18aada2478b24840a/08e4c56cd6ed0e461dc37c0633d28d93.png"
"524307";"Rasch";"Crispy Paper";"Германия";;"Виниловые";"Флизелин";"0,53, Узкие";"10,05";;"1500";"Рулон";"/upload/resize_cache/iblock/92b/480_480_240cd750bba9870f18aada2478b24840a/92bdee2226c1111b0082203a2eab517d.png"
"524321";"Rasch";"Crispy Paper";"Германия";;"Виниловые";"Флизелин";"0,53, Узкие";"10,05";;"390";"Рулон";"/upload/resize_cache/iblock/543/480_480_240cd750bba9870f18aada2478b24840a/5434862aa041a5866e32b58f3913d8ed.png"
"5242";"Zambaiti";"Mini Classic (52 серия)";"Италия";"Серебристые, Серые, Жемчужные";"Виниловые";"Бумага";"0,53, Узкие";"10,05";"Вертикальная полоска, Геометрия, Полоска, Штрихи";"390";"Рулон";"/upload/resize_cache/iblock/c16/480_450_240cd750bba9870f18aada2478b24840a/c167eb95dadbbe2638662a4262243ec9.png"
"524420";"Rasch";"Crispy Paper";"Германия";;"Виниловые";"Флизелин";"0,53, Узкие";"10,05";;"390";"Рулон";"/upload/resize_cache/iblock/06f/480_480_240cd750bba9870f18aada2478b24840a/06fc0c3b8eddc5d3d8cd7f8d0a88921e.png"
"524406";"Rasch";"Crispy Paper";"Германия";;"Виниловые";"Флизелин";"0,53, Узкие";"10,05";;"2500";"Рулон";"/upload/resize_cache/iblock/9ca/480_480_240cd750bba9870f18aada2478b24840a/9ca9d10c32a6572640bf858a6d8bf7b9.png"
"524413";"Rasch";"Crispy Paper";"Германия";;"Виниловые";"Флизелин";"0,53, Узкие";"10,05";;"390";"Рулон";"/upload/resize_cache/iblock/ba2/480_480_240cd750bba9870f18aada2478b24840a/ba2f7d742e030b8cca5d3ab19ec1b6de.png"
"5243";"Jannelli & Volpi (J&V)";"J&V 131 Denim";"Италия";"Голубые, Лавандовые";"Виниловые";"Бумага";"0,7, Узкие";"10,05";"Под ткань";"390";"Рулон";"/upload/resize_cache/iblock/81e/480_480_240cd750bba9870f18aada2478b24840a/81e613a828e4f760fc989c0ff08a976b.jpg"
"524444";"Rasch";"Crispy Paper";"Германия";;"Виниловые";"Флизелин";"0,53, Узкие";"10,05";;"390";"Рулон";"/upload/resize_cache/iblock/4b0/480_480_240cd750bba9870f18aada2478b24840a/4b05fbd269f345686143b6a59f245214.png"
"524437";"Rasch";"Crispy Paper";"Германия";;"Виниловые";"Флизелин";"0,53, Узкие";"10,05";;"1500";"Рулон";"/upload/resize_cache/iblock/71f/480_480_240cd750bba9870f18aada2478b24840a/71fbc00fc736cf160e23b992d96bbfc7.png"
"524703";"Rasch";"Crispy Paper";"Германия";;"Виниловые";"Флизелин";"0,53, Узкие";"10,05";;"1500";"Рулон";"/upload/resize_cache/iblock/f34/480_480_240cd750bba9870f18aada2478b24840a/f34ef976f445a70340e212f26dd1ef13.png"
"524710";"Rasch";"Crispy Paper";"Германия";;"Виниловые";"Флизелин";"0,53, Узкие";"10,05";;"1500";"Рулон";"/upload/resize_cache/iblock/b8b/480_480_240cd750bba9870f18aada2478b24840a/b8b7bb3e0e69244d07d371eca9ad3ab0.png"
"5245";"Jannelli & Volpi (J&V)";"J&V 131 Denim";"Италия";"Лазурные, Васильковые, Синие";"Виниловые";"Бумага";"0,7, Узкие";"10,05";"Под ткань, Рогожка";"390";"Рулон";"/upload/resize_cache/iblock/84a/480_480_240cd750bba9870f18aada2478b24840a/84acb4b096015c8202ad6160c2b96494.jpg"
"5246";"Jannelli & Volpi (J&V)";"J&V 131 Denim";"Италия";"Коричневые, Венге, Шоколадные";"Виниловые";"Бумага";"0,7, Узкие";"10,05";"Под ткань";"1500";"Рулон";"/upload/resize_cache/iblock/538/480_480_240cd750bba9870f18aada2478b24840a/538551f13531f3891b8c880f7bf253ad.jpg"
"5246";"Zambaiti";"Mini Classic (52 серия)";"Италия";"Бежевые, Кремовые, Ванильные";"Виниловые";"Бумага";"0,53, Узкие";"10,05";"Геометрия, Ромбы";"390";"Рулон";"/upload/resize_cache/iblock/5f4/480_450_240cd750bba9870f18aada2478b24840a/5f4d6d73e584ec3ff4ec47e968134bcb.png"
"524901";"Rasch";"Crispy Paper";"Германия";;"Виниловые";"Флизелин";"0,53, Узкие";"10,05";;"1370";"Рулон";"/upload/resize_cache/iblock/c41/480_480_240cd750bba9870f18aada2478b24840a/c41a41b81ec85cf2abf3003a7661ac10.png"
"525007";"Rasch";"Crispy Paper";"Германия";;"Виниловые";"Флизелин";"0,53, Узкие";"10,05";;"2500";"Рулон";"/upload/resize_cache/iblock/c24/480_480_240cd750bba9870f18aada2478b24840a/c24e8a3b613e156caea65418af690a0d.png"
"5247";"Jannelli & Volpi (J&V)";"J&V 131 Denim";"Италия";"Коричневые, Бронзовые, Жемчужные";"Виниловые";"Бумага";"0,7, Узкие";"10,05";"Под ткань";"390";"Рулон";"/upload/resize_cache/iblock/14e/480_480_240cd750bba9870f18aada2478b24840a/14e533f9556a9854acd7ae624d9e7da8.png"
"5250";"Jannelli & Volpi (J&V)";"J&V 131 Denim";"Италия";"Серые, Серебристые";"Виниловые";"Бумага";"0,7, Узкие";"10,05";"Под ткань";"390";"Рулон";"/upload/resize_cache/iblock/ed2/480_480_240cd750bba9870f18aada2478b24840a/ed24f1cd2a1eec4d91e77c2df5f1b8b2.jpg"
"5247";"Zambaiti";"Mini Classic (52 серия)";"Италия";"Песочные, Кремовые, Бежевые";"Виниловые";"Бумага";"0,53, Узкие";"10,05";"Гербы, Листья, Растительность, Узор";"1500";"Рулон";"/upload/resize_cache/iblock/b9d/480_450_240cd750bba9870f18aada2478b24840a/b9d22a012e689e9ba2f26d033276d42d.png"
"5248";"Zambaiti";"Mini Classic (52 серия)";"Италия";"Песочные, Ванильные, Жемчужные";"Виниловые";"Бумага";"0,53, Узкие";"10,05";"Вертикальная полоска, Гербы, Полоска, Растительность, Узор";"390";"Рулон";"/upload/resize_cache/iblock/ab1/480_450_240cd750bba9870f18aada2478b24840a/ab1c7d0984443b4430ed8457096d18ed.png"
"525014";"Rasch";"Crispy Paper";"Германия";;"Виниловые";"Флизелин";"0,53, Узкие";"10,05";;"2500";"Рулон";"/upload/resize_cache/iblock/2c7/480_480_240cd750bba9870f18aada2478b24840a/2c756fbcc417a0162be2da393539226b.png"
"525021";"Rasch";"Crispy Paper";"Германия";;"Виниловые";"Флизелин";"0,53, Узкие";"10,05";;"390";"Рулон";"/upload/resize_cache/iblock/cb6/480_480_240cd750bba9870f18aada2478b24840a/cb69650e40e805801f0d7d1a65fdfd13.png"
"52505";"Domus Parati (Limonta)";"Gardena";"Италия";"Красные, Зелёные, Вишнёвые";"Виниловые";"Бумага";"0,53, Узкие";"10,05";"Цветы";"2500";"Рулон";"/upload/resize_cache/iblock/af9/480_480_240cd750bba9870f18aada2478b24840a/af98537ba0407304edf151423059dec3.png"
"525-00";"SandBerg";"Rand Skandinavian stripes";"Швеция";"Песочные, Жемчужные, Ванильные";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Полоска";"7056";"Рулон";"/upload/resize_cache/iblock/806/480_480_240cd750bba9870f18aada2478b24840a/806e780cd1332e2962538718256189d9.png"
"525-03";"SandBerg";"Rand Skandinavian stripes";"Швеция";"Лиловые, Розовые, Белые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Полоска";"7056";"Рулон";"/upload/resize_cache/iblock/f9b/480_480_240cd750bba9870f18aada2478b24840a/f9b2f3eacc554f458790904131693eff.png"
"52504";"Domus Parati (Limonta)";"Gardena";"Италия";"Салатовые, Болотные, Горчичные";"Виниловые";"Бумага";"0,53, Узкие";"10,05";"Цветы";"390";"Рулон";"/upload/resize_cache/iblock/430/480_480_240cd750bba9870f18aada2478b24840a/430c5d5776551d469d0bcad270847f4e.png"
"525-08";"SandBerg";"Rand Skandinavian stripes";"Швеция";"Белые, Фисташковые, Салатовые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Полоска";"7056";"Рулон";"/upload/resize_cache/iblock/73e/480_480_240cd750bba9870f18aada2478b24840a/73eade744bb22f7b697b80f3bb13f0e0.png"
"525-06";"SandBerg";"Rand Skandinavian stripes";"Швеция";"Лавандовые, Белые, Голубые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Полоска";"7056";"Рулон";"/upload/resize_cache/iblock/3dd/480_480_240cd750bba9870f18aada2478b24840a/3dda4888b1460cd424fbde352ec0db65.png"
"5250";"Eco Wallpaper";"Eco Nature";"Швеция";"Серебристые, Серые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Абстракция, Волны";"3200";"Рулон";"/upload/resize_cache/iblock/0a4/480_480_240cd750bba9870f18aada2478b24840a/0a41218646e67ee2f8e413026ce32c9f.png"
"5250";"Zambaiti";"Mini Classic (52 серия)";"Италия";"Песочные, Жемчужные, Серые";"Виниловые";"Бумага";"0,53, Узкие";"10,05";"Вертикальная полоска, Гербы, Полоска, Растительность, Узор";"390";"Рулон";"/upload/resize_cache/iblock/1b4/480_450_240cd750bba9870f18aada2478b24840a/1b4329aa808629e7c21c9012d4b9da80.png"
"5251";"Jannelli & Volpi (J&V)";"J&V 131 Denim";"Италия";"Сиреневые, Сливовые, Фиолетовые";"Виниловые";"Бумага";"0,7, Узкие";"10,05";"Под ткань";"390";"Рулон";"/upload/resize_cache/iblock/5aa/480_480_240cd750bba9870f18aada2478b24840a/5aa14df7ec1f01a7c342fcd3f7bc5534.jpg"
"5251";"Eco Wallpaper";"Eco Nature";"Швеция";"Серые, Серебристые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Природа, Сюжет";"3200";"Рулон";"/upload/resize_cache/iblock/f34/480_480_240cd750bba9870f18aada2478b24840a/f3499cd76eca7c5b6016f093ac5e767f.png"
"5251";"Zambaiti";"Mini Classic (52 серия)";"Италия";"Бежевые, Жемчужные, Серые";"Виниловые";"Бумага";"0,53, Узкие";"10,05";"Гербы, Листья, Орнамент, Узор";"2500";"Рулон";"/upload/resize_cache/iblock/d4e/480_450_240cd750bba9870f18aada2478b24840a/d4e59d547f4722fcaa8d9b9069ad0ddf.png"
"5252";"Jannelli & Volpi (J&V)";"J&V 131 Denim";"Италия";"Серые, Серебристые";"Виниловые";"Бумага";"0,7, Узкие";"10,05";"Под ткань";"2500";"Рулон";"/upload/resize_cache/iblock/d66/480_480_240cd750bba9870f18aada2478b24840a/d66fbc19123f8b30bc4c532813ec00fe.jpg"
"525-21";"SandBerg";"Rand Skandinavian stripes";"Швеция";"Белые, Серые, Серебристые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Полоска";"7056";"Рулон";"/upload/resize_cache/iblock/f44/480_480_240cd750bba9870f18aada2478b24840a/f4416cf40ec38d3b69f790f3195bbbce.png"
"525-22";"SandBerg";"Rand Skandinavian stripes";"Швеция";"Золотые, Горчичные, Желтые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Полоска";"7056";"Рулон";"/upload/resize_cache/iblock/7b4/480_480_240cd750bba9870f18aada2478b24840a/7b4170395d55a74b54169f52aaa912c3.png"
"5252";"Eco Wallpaper";"Eco Nature";"Швеция";"Белые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Деревья, Растительность, Силуэты";"3200";"Рулон";"/upload/resize_cache/iblock/7a7/480_480_240cd750bba9870f18aada2478b24840a/7a7878855d2ae64304d0c3b74f81e088.png"
"5252";"Zambaiti";"Mini Classic (52 серия)";"Италия";"Болотные, Фисташковые, Салатовые";"Виниловые";"Бумага";"0,53, Узкие";"10,05";"Геометрия, Ромбы";"390";"Рулон";"/upload/resize_cache/iblock/9db/480_450_240cd750bba9870f18aada2478b24840a/9dbdd9fa92ef5a14f852fd738bff27c4.png"
"525-31";"SandBerg";"Rand Skandinavian stripes";"Швеция";"Белые, Серые, Серебристые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Полоска";"7056";"Рулон";"/upload/resize_cache/iblock/826/480_480_240cd750bba9870f18aada2478b24840a/826c52753dcce1249e57bb7af53e3ad9.png"
"5253";"Eco Wallpaper";"Eco Nature";"Швеция";"Кремовые, Жемчужные, Бежевые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Деревья, Растительность, Силуэты";"3200";"Рулон";"/upload/resize_cache/iblock/e9c/480_480_240cd750bba9870f18aada2478b24840a/e9cda0e507f500f34b4af43ca8bc0402.png"
"5253";"Jannelli & Volpi (J&V)";"J&V 131 Denim";"Италия";"Ванильные, Жемчужные, Песочные";"Виниловые";"Бумага";"0,7, Узкие";"10,05";"Под ткань";"390";"Рулон";"/upload/resize_cache/iblock/4e8/480_480_240cd750bba9870f18aada2478b24840a/4e84596987f8e3ebbb0f160992f49ce0.png"
"5253";"Zambaiti";"Mini Classic (52 серия)";"Италия";"Золотые, Салатовые, Болотные";"Виниловые";"Бумага";"0,53, Узкие";"10,05";"Гербы, Растительность, Узор";"390";"Рулон";"/upload/resize_cache/iblock/d28/480_450_240cd750bba9870f18aada2478b24840a/d28d45420cc9e286d0a10a64378f7dc7.png"
